"PID","MS.SubClass","Lot.Frontage","Lot.Area","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Mas.Vnr.Area","BsmtFin.SF.1","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","TotRms.AbvGrd","Fireplaces","Garage.Yr.Blt","Garage.Cars","Garage.Area","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Misc.Val","Mo.Sold","Yr.Sold","SalePrice"
527378020,20,80,10000,5,6,1973,2000,0,1084,0,92,1176,1178,0,0,1178,0,1,1,1,3,1,5,1,1973,2,439,224,0,0,0,0,0,0,11,2008,157000
527402060,20,65,9750,6,8,1969,1969,0,602,438,14,1054,1054,0,0,1054,1,0,1,1,3,1,6,0,1969,2,460,180,0,0,0,80,0,0,7,2008,151000
527402130,20,68,10295,4,6,1969,1969,72,252,0,684,936,936,0,0,936,0,0,1,0,2,1,4,0,1969,1,288,16,0,0,0,0,0,0,9,2008,111900
527403360,20,63,7560,5,5,1971,1971,0,119,613,132,864,864,0,0,864,1,0,1,0,3,1,5,0,1977,2,576,0,0,0,0,0,0,0,5,2008,123000
527425035,20,68,12735,4,5,1972,1972,0,600,0,264,864,864,0,0,864,0,0,1,0,3,1,5,0,1980,2,576,216,0,0,0,0,0,0,4,2008,111250
527427110,120,34,4060,6,5,1998,1999,0,266,0,1139,1405,1337,0,0,1337,1,0,2,0,2,1,5,0,1998,2,511,144,68,0,0,0,0,0,8,2008,181000
527450110,160,21,1680,6,5,1973,1973,359,458,0,25,483,483,504,0,987,0,1,1,1,2,1,5,0,1973,1,264,52,0,0,0,0,0,0,2,2008,103400
527450520,160,21,1890,6,6,1972,1972,422,483,0,0,483,483,504,0,987,0,0,1,1,2,1,5,0,1975,1,352,411,0,0,0,0,0,0,4,2008,100500
527451060,160,21,1869,6,6,1970,1970,127,321,0,162,483,483,504,0,987,0,0,1,1,2,1,5,0,1987,1,280,0,0,0,0,0,0,0,9,2008,106000
527451400,160,21,1680,6,3,1971,1971,604,358,0,125,483,483,504,0,987,0,0,1,1,2,1,5,0,1971,1,264,0,0,0,0,0,0,0,8,2008,89500
527452150,120,53,4043,6,6,1977,1977,0,559,0,510,1069,1069,0,0,1069,0,0,2,0,2,1,4,0,1977,2,440,0,55,0,0,200,0,0,10,2008,140000
527453160,160,24,2308,6,6,1975,1975,0,286,294,275,855,855,601,0,1456,0,0,2,1,4,1,7,0,1975,2,460,0,0,0,0,0,0,0,5,2008,143000
527454120,120,24,2529,7,6,1977,1977,0,378,0,677,1055,1055,0,0,1055,0,0,2,0,2,1,4,0,1977,2,440,0,38,0,0,0,0,0,9,2008,148500
528104050,20,114,14803,10,5,2007,2008,816,1636,0,442,2078,2084,0,0,2084,1,0,2,0,2,1,7,1,2007,3,1220,188,45,0,0,0,0,0,6,2008,385000
528104080,60,67,14948,9,5,2008,2008,268,1330,0,122,1452,1476,1237,0,2713,1,0,2,1,3,1,11,1,2008,3,858,126,66,0,0,0,0,0,11,2008,446261
528110080,20,107,13891,8,5,2007,2008,436,1400,0,310,1710,1710,0,0,1710,1,0,2,0,2,1,6,1,2007,3,866,0,102,0,0,0,0,0,1,2008,372402
528110110,20,105,13693,8,5,2007,2007,554,1728,495,195,2418,2464,0,0,2464,1,0,2,1,4,1,9,1,2007,3,650,358,78,0,0,0,0,0,8,2008,417500
528118030,60,108,13418,9,5,2006,2006,270,1420,0,430,1850,1850,898,0,2748,1,0,2,1,4,1,9,1,2006,3,850,212,182,0,0,0,0,0,10,2008,390000
528120130,60,102,12151,9,5,2005,2005,368,1249,0,165,1414,1414,917,0,2331,1,0,2,1,3,1,9,1,2005,3,1003,192,63,0,0,0,0,0,8,2008,379000
528142020,60,74,8899,8,5,2007,2007,108,40,0,908,948,948,1140,0,2088,0,0,2,1,4,1,10,1,2007,3,656,100,24,0,0,0,0,0,6,2008,250000
528142140,60,85,10574,8,5,2004,2004,126,856,0,292,1148,1170,1162,0,2332,1,0,2,1,4,1,9,1,2004,3,756,224,142,0,0,0,0,0,7,2008,316000
528164060,20,106,12720,10,5,2003,2003,680,2257,0,278,2535,2470,0,0,2470,2,0,1,1,1,1,7,2,2003,3,789,154,65,0,0,216,144,0,2,2008,615000
528170070,60,85,10625,7,5,2003,2004,292,866,0,132,998,1006,1040,0,2046,1,0,2,1,3,1,8,1,2003,3,871,320,62,0,0,0,0,0,8,2008,284000
528172080,20,92,10845,8,5,2003,2004,504,1149,0,454,1603,1575,0,0,1575,1,0,2,0,2,1,7,1,2003,3,732,216,28,0,0,0,0,0,6,2008,284000
528178070,60,130,16900,8,5,2001,2002,1110,1075,0,404,1479,1515,1134,0,2649,1,0,2,1,4,1,10,1,2001,3,746,0,60,0,0,0,0,0,1,2008,421250
528178090,60,112,16451,8,5,2003,2003,221,0,0,1765,1765,1804,886,0,2690,0,0,2,1,4,1,9,1,2003,3,795,268,58,0,0,0,0,0,7,2008,370000
528180140,120,65,8769,9,5,2008,2008,766,1540,0,162,1702,1702,0,0,1702,1,0,1,1,1,1,7,1,2008,3,1052,0,72,0,0,224,0,0,10,2008,367294
528181010,120,135,12304,7,5,2005,2005,144,20,0,1347,1367,1367,0,0,1367,0,0,2,0,2,1,6,1,2005,2,484,0,33,0,0,0,0,0,6,2008,192000
528186160,120,48,6240,8,5,2006,2007,176,846,0,496,1342,1342,0,0,1342,1,0,2,0,2,1,6,1,2007,2,550,0,35,0,0,0,0,0,6,2008,234250
528186170,120,48,6240,8,5,2006,2007,196,24,0,1318,1342,1342,0,0,1342,0,0,2,0,2,1,6,1,2007,2,550,0,35,0,0,0,0,0,2,2008,219500
528228345,120,68,3940,7,5,2003,2003,143,1073,0,342,1415,1455,0,0,1455,1,0,2,0,2,1,6,1,2003,3,644,156,20,0,0,144,0,0,8,2008,195000
528228405,120,68,3940,7,5,2004,2004,24,1087,0,306,1393,1576,0,0,1576,1,0,2,0,2,1,7,1,2004,3,668,143,20,0,0,0,0,0,5,2008,219990
528228445,120,43,3182,7,5,2005,2006,14,16,0,1330,1346,1504,0,0,1504,0,0,2,0,2,1,7,1,2005,2,437,156,20,0,0,0,0,0,5,2008,191000
528235020,60,80,9024,6,5,2004,2004,0,0,0,789,789,813,702,0,1515,0,0,2,1,3,1,8,1,2004,2,393,0,75,0,0,0,0,0,7,2008,179000
528235120,60,62,7415,6,5,2004,2004,0,759,0,80,839,864,729,0,1593,1,0,2,1,3,1,8,1,2004,2,398,100,75,0,0,0,0,0,4,2008,193000
528235180,80,59,9587,7,5,2005,2005,182,655,0,201,856,1166,0,0,1166,1,0,2,0,2,1,5,0,2005,2,400,212,0,0,0,0,0,0,7,2008,190000
528240040,60,51,8029,6,5,2005,2005,0,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,0,2005,2,400,100,24,0,0,0,0,0,7,2008,176000
528240050,60,68,8010,7,5,2002,2003,0,0,0,840,840,840,880,0,1720,0,0,2,1,3,1,7,1,2002,2,400,138,48,0,0,0,0,0,7,2008,188000
528250030,60,68,8396,7,5,2003,2003,196,0,0,847,847,847,1139,0,1986,0,0,2,1,4,1,9,1,2003,2,434,120,48,0,0,0,0,0,5,2008,213000
528253020,120,55,7301,7,6,2007,2008,176,876,0,474,1350,1358,0,0,1358,1,0,2,0,2,1,6,1,2008,2,484,192,26,0,0,0,0,0,11,2008,217300
528280130,60,93,10261,6,5,2000,2000,318,0,0,936,936,962,830,0,1792,1,0,2,1,3,1,8,1,2000,2,451,0,0,0,0,0,0,0,5,2008,186500
528280180,60,71,8220,7,5,2000,2001,647,544,0,438,982,1008,884,0,1892,0,0,2,1,3,1,8,1,2000,2,431,108,0,0,0,0,0,0,7,2008,226750
528290010,60,60,15384,7,5,2004,2005,0,724,0,64,788,788,702,0,1490,1,0,2,1,3,1,8,1,2004,2,388,100,75,0,0,0,0,0,2,2008,184000
528290090,60,68,7750,7,5,2002,2002,0,0,0,707,707,707,707,0,1414,0,0,2,1,3,1,6,1,2002,2,403,100,35,0,0,0,0,0,4,2008,176000
528292060,60,41,12460,7,5,1999,2000,0,870,0,167,1037,1037,1285,0,2322,0,0,2,1,4,1,8,1,1999,2,400,144,44,0,0,0,0,0,5,2008,225000
528294060,60,77,8390,7,5,1999,1999,0,0,0,831,831,873,778,0,1651,0,0,2,1,3,1,7,1,1999,2,450,0,103,0,0,0,0,0,5,2008,185900
528315060,75,84,9660,8,5,1997,1997,1290,0,0,1173,1173,1182,1017,0,2199,0,0,2,1,3,1,9,1,1997,2,516,0,131,0,0,0,0,0,9,2008,284500
528315110,60,80,9200,8,5,1998,1998,473,986,0,484,1470,1470,1160,0,2630,1,0,2,1,4,1,8,1,1998,3,696,0,66,0,0,0,0,0,6,2008,315000
528326110,60,68,11000,9,5,2000,2000,295,0,0,1519,1519,1533,639,0,2172,0,0,2,1,4,1,8,1,2000,3,687,162,153,0,0,0,0,0,6,2008,291000
528363020,60,68,11929,8,7,1995,1995,466,0,0,1242,1242,1251,1250,0,2501,0,0,2,1,4,1,9,1,1995,3,751,192,87,0,0,0,0,0,6,2008,290000
528363110,20,91,10437,8,6,1995,1995,660,1696,0,413,2109,2113,0,0,2113,1,0,2,1,2,1,7,1,1995,3,839,236,46,0,0,0,0,0,8,2008,350000
528365060,60,96,10542,7,5,1993,1994,651,1173,0,138,1311,1325,1093,0,2418,1,0,2,1,3,1,9,1,1993,3,983,250,154,216,0,0,0,0,8,2008,341000
528365080,60,91,10010,7,5,1993,1994,320,228,852,0,1080,1108,1089,0,2197,1,0,2,1,4,1,9,1,1993,3,783,385,99,0,0,0,0,0,7,2008,287500
528387050,60,81,10944,7,5,1994,1994,448,1000,0,223,1223,1223,904,0,2127,1,0,2,1,3,1,5,2,1994,2,525,171,132,0,0,0,0,0,8,2008,271000
528427010,20,92,11932,8,5,2007,2008,186,0,0,1580,1580,1580,0,0,1580,0,0,2,0,3,1,7,0,2008,3,830,0,24,0,0,0,0,0,6,2008,235128
528427070,60,86,14598,6,5,2007,2007,74,0,0,894,894,894,1039,0,1933,0,0,2,1,4,1,9,1,2007,3,668,100,18,0,0,0,0,0,1,2008,214000
528429050,20,75,11957,8,5,2006,2006,53,24,0,1550,1574,1574,0,0,1574,0,0,2,0,3,1,7,1,2006,3,824,144,104,0,0,0,0,0,7,2008,232000
528429070,20,74,13253,7,5,2006,2006,128,1096,0,482,1578,1578,0,0,1578,1,0,2,0,3,1,7,1,2006,3,642,0,26,0,0,0,0,0,5,2008,240000
528431060,20,78,10206,8,5,2007,2007,468,33,0,1530,1563,1563,0,0,1563,0,0,2,0,3,1,6,1,2007,3,758,144,99,0,0,0,0,0,10,2008,245000
528431120,60,73,9801,8,5,2007,2007,156,0,0,1341,1341,1341,520,0,1861,0,0,3,0,3,1,7,1,2007,3,851,144,60,0,0,0,0,0,7,2008,257000
528435020,60,80,9428,8,5,2007,2008,310,729,0,226,955,955,919,0,1874,1,0,2,1,3,1,8,1,2007,3,880,168,108,0,0,0,0,0,2,2008,297900
528439010,20,87,10037,8,5,2006,2007,0,666,0,794,1460,1460,0,0,1460,0,0,2,0,3,1,6,1,2006,2,480,0,20,0,0,0,0,0,8,2008,247000
528458050,20,72,8640,7,5,2007,2008,0,0,0,1372,1372,1372,0,0,1372,0,0,2,0,3,1,6,0,2008,2,529,0,140,0,0,0,0,0,5,2008,250580
528477040,60,75,9803,7,5,2005,2005,0,400,0,466,866,866,902,0,1768,0,0,2,1,3,1,7,0,2005,2,603,0,108,0,0,0,0,0,2,2008,226700
528478030,60,75,9375,8,5,2003,2004,768,0,0,1053,1053,1053,939,0,1992,0,0,2,1,3,1,9,1,2003,2,648,140,45,0,0,0,0,0,8,2008,250000
528478040,60,85,10625,7,5,2005,2005,0,0,0,1026,1026,1026,932,0,1958,0,0,2,1,3,1,9,1,2005,3,936,154,210,0,0,0,0,0,7,2008,250000
528480160,60,65,8125,7,6,2007,2007,0,0,0,813,813,822,843,0,1665,0,0,2,1,3,1,7,0,2007,2,562,0,0,0,0,0,0,0,5,2008,205950
528482020,20,85,10625,8,5,2007,2007,292,0,0,1660,1660,1660,0,0,1660,0,0,2,0,3,1,7,1,2007,3,660,133,120,0,0,0,0,0,6,2008,256000
528490080,60,64,8791,6,5,2003,2003,0,503,0,361,864,864,864,0,1728,0,0,2,1,3,1,7,0,2003,2,673,216,56,0,0,0,0,0,5,2008,207500
531363060,20,63,7500,7,5,2004,2005,120,680,0,400,1080,1080,0,0,1080,1,0,1,0,3,1,6,0,1979,0,0,0,0,0,0,0,0,0,4,2008,141000
531371070,60,68,10110,6,5,2003,2003,0,80,555,200,835,835,861,0,1696,1,0,2,1,3,1,7,0,2003,2,542,143,66,0,0,0,0,0,7,2008,188000
531375050,20,63,13072,6,5,2005,2006,126,80,0,1095,1175,1175,0,0,1175,1,0,1,0,3,1,6,0,1979,0,0,0,90,0,0,0,0,0,6,2008,146000
531375110,20,66,13695,5,5,2004,2004,0,646,0,468,1114,1114,0,0,1114,1,0,1,1,3,1,6,0,2004,2,576,0,102,0,0,0,0,0,6,2008,159000
531375120,20,66,13695,6,5,2003,2004,0,814,0,300,1114,1114,0,0,1114,1,0,1,0,3,1,6,0,2004,2,576,0,78,0,0,0,0,0,7,2008,155000
531376070,20,81,9260,7,5,2007,2007,0,0,0,1162,1162,1162,0,0,1162,0,0,2,0,3,1,6,0,2007,2,483,0,32,0,0,0,0,0,3,2008,170000
531382090,60,65,8453,6,5,1995,1995,38,362,0,392,754,754,855,0,1609,0,0,2,1,3,1,6,0,1995,2,525,0,70,0,0,0,0,0,4,2008,182000
531382110,60,50,8480,6,5,1993,1994,120,602,0,284,886,886,794,0,1680,0,1,2,1,3,1,7,0,1993,2,474,144,96,0,0,0,0,0,10,2008,163000
531382120,20,65,8125,6,5,1994,1998,258,1138,0,270,1408,1679,0,0,1679,1,0,2,0,3,1,7,1,1994,2,575,224,42,0,0,0,0,0,10,2008,193500
531384030,60,43,14565,7,5,1994,1995,145,537,0,295,832,832,825,0,1657,0,0,2,1,3,1,6,0,1994,2,483,144,74,0,0,0,0,2000,11,2008,189000
531385060,60,65,8450,6,5,2001,2001,0,472,0,355,827,827,850,0,1677,1,0,2,1,3,1,7,0,2001,2,627,0,68,0,0,0,0,0,9,2008,190500
531450030,60,75,8285,7,5,1992,1992,0,397,0,439,836,844,893,0,1737,0,1,2,1,3,1,7,0,1992,2,506,192,85,0,0,0,0,0,5,2008,175000
531450090,20,68,7153,6,5,1991,1991,88,1200,0,78,1278,1294,0,0,1294,1,0,2,0,3,1,6,0,1991,2,496,112,51,0,0,0,0,0,6,2008,179200
531450170,60,76,9291,6,5,1993,1993,120,426,0,406,832,832,878,0,1710,0,0,2,1,3,1,7,0,1993,2,506,144,70,0,0,0,0,0,6,2008,187000
531451020,120,50,8012,6,5,1993,1994,0,165,841,598,1604,1617,0,0,1617,1,0,2,0,2,1,5,1,1993,2,533,0,69,0,0,0,0,0,7,2008,193000
531452140,120,55,7892,6,5,1993,1993,0,300,0,899,1199,1199,0,0,1199,0,0,2,0,2,1,5,0,1993,2,530,0,63,0,0,0,0,0,3,2008,153900
532351050,20,70,9100,5,5,1963,1963,0,53,799,132,984,984,0,0,984,1,0,1,0,3,1,5,1,1963,1,384,145,56,0,0,0,0,400,8,2008,128000
532353050,20,68,12968,5,6,1962,1962,0,737,0,175,912,912,0,0,912,1,0,1,0,2,1,4,0,1962,1,352,140,0,0,0,176,0,0,9,2008,144000
532354150,20,75,8100,5,8,1961,2007,0,764,0,100,864,864,0,0,864,1,0,1,0,3,1,5,1,1962,1,420,132,0,0,0,0,0,0,7,2008,135000
532376170,190,65,8450,5,5,1968,1968,0,890,0,0,890,890,0,0,890,1,0,1,0,3,1,5,0,1970,1,308,0,0,0,0,0,0,0,4,2008,115000
532377020,20,60,6360,5,5,1963,1963,0,489,0,375,864,864,0,0,864,0,0,1,0,3,1,5,0,1963,1,276,0,0,0,0,0,0,650,1,2008,119916
532378200,20,65,6768,6,8,1961,1996,0,832,0,80,912,912,0,0,912,1,1,1,0,3,1,5,0,1962,1,288,168,0,0,0,0,0,0,5,2008,142000
532479020,50,70,10759,5,4,1972,1972,0,190,811,0,1001,1001,640,0,1641,0,0,2,0,4,1,5,1,1972,2,490,0,0,92,0,0,0,0,7,2008,140000
533125080,60,68,9205,6,5,1990,1991,304,704,0,226,930,1364,1319,0,2683,1,0,2,1,4,1,9,2,1990,2,473,237,251,0,0,196,0,0,6,2008,290000
533125140,60,105,11025,9,5,1993,1994,568,520,0,1328,1848,1827,959,0,2786,1,0,2,1,4,1,10,1,1993,2,636,294,49,0,0,0,0,0,6,2008,372500
533206050,120,59,4282,7,5,2004,2004,0,16,0,1375,1391,1391,0,0,1391,0,0,2,0,2,1,5,0,2004,2,530,156,158,0,0,0,0,0,7,2008,196000
533208080,160,35,4017,7,5,2006,2007,0,0,0,625,625,625,625,0,1250,0,0,2,1,2,1,5,0,2006,2,625,0,54,0,0,0,0,0,3,2008,171900
533208140,120,37,3435,7,5,2004,2005,0,24,0,1211,1235,1245,0,0,1245,0,0,2,0,1,1,5,0,2004,2,495,0,100,0,0,0,0,0,6,2008,178000
533212140,160,30,3180,7,5,2007,2007,0,0,0,689,689,703,689,0,1392,0,0,2,0,2,1,5,0,2007,2,540,0,102,0,0,0,0,0,3,2008,146000
533213070,160,24,2280,7,5,1999,1999,360,549,0,195,744,757,744,0,1501,0,0,2,1,3,1,6,0,1999,2,440,0,0,0,0,0,0,0,8,2008,179400
533215030,120,68,4538,9,5,2001,2001,179,1004,0,306,1310,1310,0,0,1310,1,0,1,1,1,1,5,1,2001,2,545,277,45,0,0,0,0,0,7,2008,285000
533215040,120,42,4385,9,5,2001,2001,0,964,0,455,1419,1419,0,0,1419,1,0,1,1,2,1,5,1,2001,2,588,155,58,0,0,0,0,0,9,2008,290000
533215080,120,50,5119,9,5,1999,2000,60,1238,0,460,1698,1709,0,0,1709,1,0,2,0,2,1,5,1,1999,2,506,97,65,0,0,0,0,0,1,2008,328900
533217060,160,24,2160,7,5,1999,2000,216,600,0,72,672,684,720,0,1404,1,0,2,1,3,1,5,0,1999,2,462,20,0,0,0,0,0,0,6,2008,170000
533236060,160,24,2645,8,5,1999,1999,466,612,0,348,960,962,624,0,1586,1,0,2,1,3,1,7,0,1999,2,480,169,0,0,0,0,0,0,12,2008,170000
533236070,160,24,2645,8,5,1999,2000,456,813,0,147,960,962,645,0,1607,1,0,2,1,3,1,7,0,2000,2,480,169,0,0,0,0,0,0,12,2008,200000
533236090,160,36,3951,10,5,1998,1999,0,128,842,0,970,1469,924,0,2393,1,0,2,1,2,1,7,1,1998,2,846,0,90,0,0,94,0,0,2,2008,345000
533250110,120,22,11064,8,5,1995,1995,0,560,670,0,1230,1239,0,0,1239,1,0,1,1,1,1,4,1,1995,2,477,172,24,0,0,0,0,0,8,2008,217500
533250160,120,32,10846,8,5,1993,1993,0,1619,0,100,1719,1719,0,0,1719,2,0,1,1,1,1,6,2,1993,2,473,122,30,0,0,0,0,0,5,2008,324000
533350090,60,68,24572,9,3,1977,1977,1050,410,0,584,994,1599,1345,0,2944,0,0,2,2,3,1,9,1,1977,3,864,140,70,16,0,0,0,0,6,2008,150000
534104100,60,68,7500,7,5,2002,2002,0,0,0,952,952,952,860,0,1812,0,0,2,1,3,1,7,1,2002,2,469,144,112,0,0,0,0,0,4,2008,205000
534126090,20,80,10400,7,6,1970,1970,288,0,0,1304,1304,1682,0,0,1682,0,0,2,0,3,1,7,1,1970,2,530,98,0,0,0,0,0,0,5,2008,174000
534127230,20,85,11050,6,5,1968,1968,0,301,0,1439,1740,1740,0,0,1740,0,0,1,1,4,1,8,1,1968,2,512,25,0,0,0,192,0,0,10,2008,150000
534128050,20,80,11040,6,7,1971,2004,144,656,0,602,1258,1258,0,0,1258,0,1,2,0,3,1,5,0,1971,2,528,55,0,0,216,0,0,0,10,2008,145000
534129060,20,68,15387,7,7,1967,1967,0,603,294,723,1620,1620,0,0,1620,0,0,2,0,4,1,8,1,1967,2,578,0,62,192,0,0,0,450,8,2008,215000
534175140,90,75,9750,5,6,1965,1965,0,0,0,1625,1625,1625,0,0,1625,0,0,2,0,4,2,8,0,1965,2,484,0,0,0,0,0,0,0,8,2008,140500
534201240,60,73,8814,5,6,1968,1968,0,732,0,0,732,732,732,0,1464,0,0,1,1,4,1,7,0,1968,2,470,0,40,0,0,0,0,0,6,2008,141000
534202130,20,72,8872,5,8,1965,2008,300,595,0,317,912,912,0,0,912,1,0,1,0,2,1,5,0,1992,2,576,0,240,0,0,0,0,0,12,2008,147000
534225110,90,72,11072,5,5,1965,1965,0,0,0,1728,1728,1728,0,0,1728,0,0,2,0,6,2,10,0,1987,2,576,0,0,0,0,0,0,0,11,2008,145000
534225120,90,74,13101,5,5,1965,1965,108,231,0,1497,1728,1728,0,0,1728,0,0,2,0,6,2,10,0,1987,2,576,0,0,0,0,0,0,0,11,2008,142600
534250010,90,87,9246,5,5,1973,1973,564,0,0,1656,1656,1656,0,0,1656,0,0,2,0,4,2,8,0,1973,2,506,0,211,0,0,0,0,0,11,2008,135000
534250335,60,68,13355,7,6,1971,1971,0,583,0,242,825,845,825,0,1670,0,0,1,1,4,1,7,0,1971,2,464,0,0,0,0,0,0,0,5,2008,170000
534250370,60,68,8963,8,9,1976,1996,289,575,80,487,1142,1175,1540,0,2715,0,1,3,1,4,1,11,2,1994,2,831,0,204,0,0,0,0,0,7,2008,299800
534250410,60,76,9120,6,6,1974,1974,270,442,0,459,901,943,933,0,1876,0,0,2,1,4,1,8,1,1974,2,540,0,69,0,0,0,0,0,7,2008,185000
534252270,60,68,9900,7,5,1968,1968,342,552,0,280,832,1098,880,0,1978,0,0,2,1,4,1,9,1,1968,2,486,0,43,0,0,0,0,0,4,2008,176000
534276190,20,74,7785,5,5,1956,1956,0,0,0,0,0,1014,0,0,1014,0,0,1,0,2,1,6,0,1956,1,267,0,0,40,0,200,0,0,3,2008,98000
534277060,20,77,8593,4,6,1957,1957,0,288,0,619,907,907,0,0,907,0,0,1,0,3,1,5,0,1964,1,352,0,0,0,0,0,0,0,7,2008,109008
534400060,20,100,10175,6,5,1964,1964,272,490,0,935,1425,1425,0,0,1425,0,0,2,0,3,1,7,1,1964,2,576,0,0,0,407,0,0,0,7,2008,180500
534401130,80,82,9020,6,7,1966,1966,183,312,539,276,1127,1165,0,0,1165,1,0,1,1,3,1,6,0,1966,2,490,0,129,0,0,0,0,0,5,2008,174900
534403050,20,75,8250,6,7,1964,1964,260,787,0,305,1092,1092,0,0,1092,1,0,1,0,3,1,6,0,1964,2,504,0,0,0,0,0,0,0,7,2008,145000
534403080,80,85,9350,5,8,1965,1999,0,633,0,586,1219,1265,0,0,1265,0,1,2,0,3,1,6,1,1965,2,502,0,92,0,96,0,0,0,10,2008,179900
534427040,20,80,10721,6,6,1959,1959,243,0,0,1252,1252,1252,0,0,1252,0,0,1,0,3,1,7,0,1960,2,528,0,39,0,0,0,0,0,10,2008,142000
534428020,20,68,12493,4,5,1960,1960,0,419,306,375,1100,1100,0,0,1100,1,0,1,0,3,1,6,1,1960,1,312,355,0,0,0,0,0,0,4,2008,141000
534428100,20,68,11332,5,7,1960,2000,0,528,0,590,1118,1118,0,0,1118,1,0,1,0,3,1,6,0,1960,1,264,290,0,0,0,0,0,0,8,2008,153000
534451080,20,68,6627,3,6,1949,1950,0,0,0,0,0,720,0,0,720,0,0,1,0,2,1,4,0,1955,1,287,0,0,0,0,0,0,0,7,2008,72500
534451170,30,56,4130,3,6,1935,2003,0,0,0,270,270,729,0,0,729,0,0,1,0,2,1,5,0,1979,0,0,0,0,0,0,0,0,0,7,2008,52000
534453140,70,50,4882,4,7,1937,1950,0,120,0,228,348,453,453,0,906,0,0,1,0,2,1,5,0,1937,1,231,0,0,0,0,0,0,0,9,2008,87000
534455030,20,80,9600,5,6,1960,1960,203,658,0,638,1296,1496,0,0,1496,0,0,2,0,3,1,6,0,1960,2,450,0,22,0,0,0,0,0,2,2008,141500
534477080,50,80,9600,6,5,1950,1950,0,280,0,752,1032,1032,220,0,1252,0,0,1,0,3,1,6,0,1950,1,288,0,0,96,0,0,0,0,4,2008,119000
534477270,80,80,9600,6,6,1955,1996,0,831,0,161,992,1661,0,0,1661,1,0,1,0,3,1,8,1,1955,1,377,0,28,0,0,178,0,0,10,2008,165500
534479150,20,63,7584,5,5,1953,1953,88,531,0,505,1036,1036,0,0,1036,0,0,1,0,3,1,5,0,1953,1,312,120,24,0,0,0,0,0,6,2008,112900
535105030,20,75,7875,5,6,1961,1961,136,572,0,572,1144,1144,0,0,1144,1,0,1,0,3,1,6,0,1961,2,456,0,0,0,0,0,0,0,9,2008,139950
535105060,20,80,8400,6,9,1962,2005,237,0,0,1319,1319,1537,0,0,1537,1,0,1,1,3,1,7,1,1962,2,462,0,36,0,0,0,0,0,7,2008,174000
535105090,80,101,9150,6,5,1962,1962,305,371,0,728,1099,1431,0,0,1431,0,1,1,0,3,1,6,1,1962,1,296,64,110,0,0,0,0,0,12,2008,165000
535126140,60,90,14670,6,7,1966,1999,410,575,0,529,1104,1104,884,0,1988,0,0,2,1,4,1,9,1,1966,2,480,0,230,0,0,0,0,0,8,2008,227000
535150210,20,68,7390,5,7,1955,1955,151,902,0,196,1098,1098,0,0,1098,1,0,1,0,3,1,6,0,1955,1,260,0,0,0,0,0,0,0,7,2008,135000
535150280,20,71,9204,5,5,1963,1963,0,25,872,247,1144,1144,0,0,1144,1,0,1,1,3,1,6,0,1962,1,336,0,88,0,0,0,0,0,8,2008,124000
535151160,20,70,7763,5,7,1962,1980,0,504,108,319,931,1283,0,0,1283,1,0,1,0,3,1,6,0,1980,2,506,0,0,0,0,0,0,0,10,2008,140000
535152200,20,74,8856,5,4,1957,1957,143,621,52,503,1176,1176,0,0,1176,1,0,1,0,3,1,6,2,1957,1,292,0,88,0,0,95,0,0,5,2008,136500
535176100,20,90,13200,6,6,1958,1958,187,958,0,437,1395,1570,0,0,1570,1,0,1,0,3,1,5,1,1958,2,441,490,0,0,0,0,0,0,5,2008,166800
535178060,20,72,9000,6,5,1956,1956,74,616,0,580,1196,1196,0,0,1196,1,0,1,0,2,1,6,1,1956,1,297,0,44,0,0,0,0,0,5,2008,139000
535179060,20,80,11900,6,5,1957,1957,387,1040,0,352,1392,1392,0,0,1392,1,0,1,1,3,1,6,2,1957,2,458,0,0,0,0,192,0,0,6,2008,166000
535180100,20,75,9464,6,7,1958,1958,135,570,0,510,1080,1080,0,0,1080,0,0,1,0,3,1,5,0,1958,1,288,0,0,0,0,130,0,0,6,2008,136000
535180120,20,75,10425,5,5,1956,1958,0,774,0,330,1104,1104,0,0,1104,1,0,1,0,3,1,5,0,1956,1,384,0,0,0,0,0,0,0,4,2008,133000
535301080,20,60,11556,5,6,1952,1952,52,148,0,572,720,882,0,0,882,1,0,1,0,2,1,4,0,1952,1,240,0,0,0,0,0,0,0,5,2008,116000
535302130,20,102,9373,5,6,1953,1953,84,500,196,456,1152,1152,0,0,1152,0,0,1,1,3,1,6,0,1971,2,636,0,0,0,0,0,0,0,5,2008,137500
535302140,20,68,12774,5,5,1953,1953,0,624,128,232,984,950,0,0,950,0,0,1,0,2,1,5,0,1953,2,400,0,32,0,0,0,0,0,7,2008,130000
535305030,20,60,7350,5,7,1951,1951,0,852,0,100,952,952,0,0,952,1,0,1,0,2,1,4,0,1988,2,840,0,0,0,0,0,0,0,6,2008,139000
