"PID","MS.SubClass","MS.Zoning","Lot.Frontage","Lot.Area","Street","Alley","Lot.Shape","Land.Contour","Utilities","Lot.Config","Land.Slope","Neighborhood","Condition.1","Condition.2","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Roof.Style","Roof.Matl","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Mas.Vnr.Area","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","Bsmt.Exposure","BsmtFin.Type.1","BsmtFin.SF.1","BsmtFin.Type.2","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","Electrical","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Fireplace.Qu","Garage.Type","Garage.Yr.Blt","Garage.Finish","Garage.Cars","Garage.Area","Garage.Qual","Garage.Cond","Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Pool.QC","Fence","Misc.Feature","Misc.Val","Mo.Sold","Yr.Sold","Sale.Type","Sale.Condition","SalePrice"
916382100,20,"RL",113,13438,"Pave","Grvl","IR1","HLS","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","1Story",9,5,2008,2008,"Gable","CompShg","CemntBd","CmentBd","Stone",246,"Ex","TA","CBlock","Ex","TA","Gd","GLQ",1758,"Unf",0,432,2190,"GasA","Ex","Y","SBrkr",2036,0,0,2036,1,0,2,0,3,1,"Ex",9,"Typ",1,"Ex","Attchd",2008,"Fin",3,780,"TA","TA","Y",90,154,0,0,0,0,"Gd","MnPrv","Shed",0,7,2009,"WD ","Normal",410000
916382110,20,"RL",79,14463,"Pave","Grvl","IR1","HLS","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","1Story",9,5,2008,2008,"Gable","CompShg","CemntBd","CmentBd","BrkFace",406,"Ex","TA","PConc","Ex","TA","Gd","GLQ",1115,"Unf",0,526,1641,"GasA","Ex","Y","SBrkr",1641,0,0,1641,1,0,2,0,3,1,"Ex",7,"Typ",0,"Gd","Attchd",2008,"Fin",3,885,"TA","TA","Y",0,95,0,0,0,0,"Gd","MnPrv","Shed",0,1,2009,"WD ","Normal",316500
916386140,20,"RL",73,8925,"Pave","Grvl","IR1","HLS","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",16,"Unf",0,1450,1466,"GasA","Ex","Y","SBrkr",1466,0,0,1466,0,0,2,0,3,1,"Gd",7,"Typ",0,"Gd","Attchd",2007,"Fin",3,610,"TA","TA","Y",100,18,0,0,0,0,"Gd","MnPrv","Shed",0,7,2009,"WD ","Normal",201000
916403200,60,"RL",68,9839,"Pave","Grvl","IR1","Lvl","AllPub","CulDSac","Gtl","Timber","Norm","Norm","1Fam","2Story",6,8,1980,2006,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","PConc","Gd","TA","No","ALQ",462,"Unf",0,250,712,"GasA","Ex","Y","SBrkr",1375,862,0,2237,0,0,2,1,3,1,"Gd",7,"Typ",1,"TA","BuiltIn",1980,"Fin",2,440,"TA","TA","Y",305,24,0,0,0,0,"Gd","MnPrv","Shed",2500,2,2009,"WD ","Normal",204000
916403250,80,"RL",125,14419,"Pave","Grvl","IR1","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","SLvl",7,5,1987,1989,"Hip","CompShg","Plywood","Plywood","BrkFace",310,"TA","TA","PConc","Gd","TA","Gd","GLQ",904,"ALQ",624,117,1645,"GasA","Ex","Y","SBrkr",1479,0,0,1479,2,0,2,1,3,1,"Gd",7,"Min1",1,"Fa","Attchd",1987,"Fin",2,578,"TA","TA","Y",224,238,0,0,0,0,"Gd","MnPrv","Shed",0,7,2009,"WD ","Normal",213500
916475040,20,"RL",85,14601,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",9,5,2006,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",584,"Ex","TA","PConc","Ex","TA","Av","GLQ",1260,"Unf",0,578,1838,"GasA","Ex","Y","SBrkr",1838,0,0,1838,1,0,2,0,2,1,"Ex",8,"Typ",1,"Gd","Attchd",2006,"Fin",3,765,"TA","TA","Y",270,68,0,0,0,0,"Gd","MnPrv","Shed",0,3,2009,"WD ","Normal",315000
923201100,20,"RL",75,12518,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,7,1968,1968,"Gable","CompShg","HdBoard","HdBoard","BrkFace",182,"TA","TA","CBlock","TA","TA","No","ALQ",532,"Unf",0,476,1008,"GasA","Gd","Y","SBrkr",1008,0,0,1008,0,0,1,0,3,1,"Gd",6,"Typ",0,"Gd","Attchd",1968,"Unf",1,384,"TA","TA","Y",144,0,0,0,0,0,"Gd","MnPrv","Shed",0,4,2009,"WD ","Normal",139500
923203110,120,"RM",32,4500,"Pave","Grvl","Reg","Lvl","AllPub","FR2","Gtl","Mitchel","Norm","Norm","TwnhsE","1Story",6,5,1998,1998,"Hip","CompShg","VinylSd","VinylSd","BrkFace",320,"TA","TA","PConc","Ex","TA","No","GLQ",866,"Unf",0,338,1204,"GasA","Ex","Y","SBrkr",1204,0,0,1204,1,0,2,0,2,1,"TA",5,"Typ",0,"Gd","Attchd",1998,"Fin",2,412,"TA","TA","Y",0,247,0,0,0,0,"Gd","MnPrv","Shed",0,6,2009,"WD ","Normal",162000
923203190,120,"RM",68,4500,"Pave","Grvl","Reg","Lvl","AllPub","FR2","Gtl","Mitchel","Norm","Norm","TwnhsE","1Story",6,5,1999,1999,"Hip","CompShg","VinylSd","VinylSd","BrkFace",425,"TA","TA","PConc","Ex","TA","No","GLQ",883,"Unf",0,341,1224,"GasA","Ex","Y","SBrkr",1224,0,0,1224,1,0,2,0,2,1,"TA",5,"Typ",0,"Gd","Attchd",1999,"Fin",2,402,"TA","TA","Y",0,304,0,0,0,0,"Gd","MnPrv","Shed",0,6,2009,"WD ","Normal",165000
923225360,180,"RM",21,1596,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","SLvl",4,5,1973,1973,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","Gd","TA","Gd","GLQ",462,"Unf",0,0,462,"GasA","TA","Y","SBrkr",526,462,0,988,1,0,1,0,2,1,"TA",5,"Typ",0,"Gd","BuiltIn",1973,"Unf",1,297,"TA","TA","Y",120,101,0,0,0,0,"Gd","GdWo","Shed",0,11,2009,"WD ","Normal",91000
923225490,20,"RL",62,9858,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,6,1968,1968,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",510,"Unf",0,354,864,"GasA","TA","Y","SBrkr",874,0,0,874,1,0,1,0,3,1,"TA",5,"Typ",0,"Gd","Attchd",1968,"RFn",1,288,"TA","TA","Y",33,0,0,0,0,0,"Gd","GdWo","Shed",600,11,2009,"WD ","Normal",130000
923228230,160,"RM",21,2217,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","TwnhsE","2Story",4,4,1970,1970,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",273,"LwQ",273,0,546,"GasA","TA","Y","SBrkr",546,546,0,1092,0,0,1,1,3,1,"TA",6,"Typ",0,"Gd","Attchd",1970,"RFn",1,286,"TA","TA","Y",238,0,0,0,0,0,"Gd","MnPrv","Shed",0,8,2009,"WD ","Normal",88000
923230200,85,"RL",50,7689,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SFoyer",5,8,1972,1972,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Gd","TA","Av","GLQ",720,"BLQ",76,0,796,"GasA","Gd","Y","SBrkr",796,0,0,796,0,1,1,0,2,1,"TA",4,"Typ",0,"Gd","Detchd",1998,"Unf",1,336,"TA","TA","Y",138,0,0,0,0,0,"Gd","MnPrv","Shed",0,7,2009,"WD ","Normal",131900
923275140,20,"RL",68,8780,"Pave","Grvl","IR1","Lvl","AllPub","Corner","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,5,1985,1985,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",625,"Unf",0,208,833,"GasA","Ex","Y","SBrkr",833,0,0,833,1,0,1,0,3,1,"TA",5,"Typ",0,"Gd","Attchd",1979,"Unf",0,0,"TA","TA","Y",0,0,0,0,0,0,"Gd","MnPrv","Shed",0,3,2009,"WD ","Normal",112000
923276260,85,"RL",70,7669,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SFoyer",5,6,1992,1993,"Gable","CompShg","HdBoard","Wd Shng","None",0,"TA","TA","PConc","Gd","TA","Av","GLQ",718,"LwQ",110,0,828,"GasA","TA","Y","SBrkr",883,0,0,883,1,0,1,0,2,1,"TA",5,"Typ",1,"Fa","Detchd",1998,"Unf",2,698,"TA","TA","Y",100,32,0,0,0,0,"Gd","GdPrv","Shed",0,6,2009,"WD ","Normal",149000
923400025,50,"RL",85,14115,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1.5Fin",5,5,1993,1995,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","Wood","Gd","TA","No","GLQ",732,"Unf",0,64,796,"GasA","Ex","Y","SBrkr",796,566,0,1362,1,0,1,1,1,1,"TA",5,"Typ",0,"Gd","Attchd",1993,"Unf",2,480,"TA","TA","Y",40,30,0,320,0,0,"Gd","MnPrv","Shed",700,10,2009,"WD ","Normal",143000
923400110,60,"RL",62,10429,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","2Story",5,5,1992,1992,"Gable","CompShg","HdBoard","Wd Shng","None",0,"TA","TA","PConc","Gd","TA","No","ALQ",330,"Unf",0,294,624,"GasA","TA","Y","SBrkr",624,663,0,1287,0,0,1,1,3,1,"TA",6,"Typ",0,"Gd","Detchd",2001,"Unf",2,440,"TA","TA","Y",150,0,0,0,0,0,"Gd","MnPrv","Shed",0,7,2009,"WD ","Normal",130000
924100060,60,"RL",70,10457,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Mod","Mitchel","Norm","Norm","1Fam","2Story",5,7,1969,1969,"Gable","CompShg","VinylSd","VinylSd","BrkFace",178,"Gd","Ex","CBlock","TA","TA","Gd","BLQ",496,"LwQ",288,0,784,"GasA","Ex","Y","SBrkr",784,848,0,1632,0,0,1,1,4,1,"TA",7,"Typ",1,"TA","Attchd",1969,"RFn",2,898,"TA","TA","Y",0,173,368,0,0,0,"Gd","MnPrv","Shed",0,4,2009,"WD ","Normal",173000
526351030,20,"RL",87,11029,"Pave","Grvl","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,8,1958,2002,"Hip","CompShg","MetalSd","MetalSd","None",0,"Ex","TA","CBlock","Gd","TA","No","ALQ",528,"BLQ",411,245,1184,"GasA","Ex","Y","SBrkr",1414,0,0,1414,1,0,1,0,3,1,"TA",6,"Min1",1,"TA","Attchd",1990,"Unf",2,601,"TA","TA","Y",0,51,0,0,190,0,"Gd","MnPrv","Shed",0,5,2008,"WD ","Normal",176500
526353050,20,"RL",68,12925,"Pave","Grvl","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,7,1970,1970,"Gable","CompShg","BrkFace","Plywood","None",0,"TA","TA","CBlock","TA","TA","Mn","BLQ",865,"Unf",0,340,1205,"GasA","Ex","Y","SBrkr",2117,0,0,2117,0,0,2,1,4,1,"TA",7,"Typ",2,"Gd","Attchd",1970,"Fin",2,550,"TA","TA","Y",0,42,0,0,0,0,"Gd","MnPrv","Shed",0,5,2008,"WD ","Normal",237500
526354070,60,"RL",85,11075,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,5,1969,1969,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Fa","TA","Mn","ALQ",500,"LwQ",276,176,952,"GasA","TA","Y","SBrkr",1092,1020,0,2112,0,0,2,1,4,1,"TA",9,"Typ",2,"Gd","Attchd",1969,"Unf",2,576,"TA","TA","Y",280,0,0,0,0,0,"Gd","MnPrv","Shed",0,6,2008,"WD ","Normal",206900
527105050,60,"RL",72,8702,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1997,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","TA","TA","No","BLQ",706,"Unf",0,220,926,"GasA","Ex","Y","SBrkr",926,678,0,1604,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1997,"Fin",2,470,"TA","TA","Y",0,36,0,0,0,0,"Gd","MnPrv","Shed",0,4,2008,"WD ","Normal",187500
527106150,60,"RL",59,9042,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Gd","GLQ",828,"Unf",0,115,943,"GasA","Gd","Y","SBrkr",943,695,0,1638,1,0,2,1,3,1,"TA",7,"Typ",2,"TA","Attchd",1998,"Fin",2,472,"TA","TA","Y",100,38,0,0,0,0,"Gd","MnPrv","Shed",0,7,2008,"WD ","Normal",192000
527107010,60,"RL",68,15038,"Pave","Grvl","IR2","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1996,1996,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","Rec",138,"Unf",0,778,916,"GasA","Gd","Y","SBrkr",916,720,0,1636,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1996,"Fin",2,386,"TA","TA","Y",168,84,0,0,0,0,"Gd","MnPrv","Shed",0,11,2008,"WD ","Normal",173000
527107210,60,"RL",57,21872,"Pave","Grvl","IR2","HLS","AllPub","FR2","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1996,1997,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","Gd","GLQ",604,"Unf",0,125,729,"GasA","Ex","Y","SBrkr",729,717,0,1446,0,1,2,1,3,1,"TA",6,"Typ",1,"TA","Attchd",1996,"Unf",2,406,"TA","TA","Y",264,22,0,0,0,0,"Gd","MnPrv","Shed",0,8,2008,"WD ","Normal",175000
527127140,120,"RL",41,4923,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,2001,2002,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Ex","TA","Av","GLQ",1153,"Unf",0,440,1593,"GasA","Ex","Y","SBrkr",1593,0,0,1593,1,0,1,1,0,1,"Ex",5,"Typ",1,"Gd","Attchd",2001,"Fin",2,682,"TA","TA","Y",0,120,0,0,224,0,"Gd","MnPrv","Shed",0,8,2008,"WD ","Normal",286000
527140090,120,"RL",41,5395,"Pave","Grvl","IR1","HLS","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,1993,1993,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",733,"Unf",0,604,1337,"GasA","Gd","Y","SBrkr",1337,0,0,1337,1,0,2,0,2,1,"Gd",5,"Typ",1,"TA","Attchd",1993,"RFn",2,462,"TA","TA","Y",96,0,70,168,0,0,"Gd","MnPrv","Shed",0,10,2008,"WD ","Normal",180000
527161010,60,"RL",100,10839,"Pave","Grvl","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1997,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,926,926,"GasA","Ex","Y","SBrkr",926,678,0,1604,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1997,"Fin",2,470,"TA","TA","Y",0,36,0,0,0,0,"Gd","MnPrv","Shed",0,7,2008,"WD ","Normal",181000
527163100,60,"RL",68,8000,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1995,1996,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",219,"Unf",0,554,773,"GasA","Gd","Y","SBrkr",773,885,0,1658,1,0,2,1,3,1,"TA",8,"Typ",1,"TA","Attchd",1995,"Fin",2,431,"TA","TA","Y",224,84,0,0,0,0,"Gd","MnPrv","Shed",0,6,2008,"WD ","Normal",188000
527164120,60,"RL",68,10832,"Pave","Grvl","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1994,1996,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,712,712,"GasA","Ex","Y","SBrkr",1086,809,0,1895,0,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",1994,"Fin",2,409,"TA","TA","Y",143,46,0,0,0,0,"Gd","MnPrv","Shed",500,10,2008,"WD ","Normal",194500
527165010,60,"RL",68,14067,"Pave","Grvl","Reg","Lvl","AllPub","FR3","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1991,1991,"Gable","CompShg","HdBoard","HdBoard","BrkFace",194,"TA","TA","PConc","Gd","TA","No","ALQ",504,"Unf",0,332,836,"GasA","Gd","Y","SBrkr",851,858,0,1709,1,0,2,1,3,1,"Gd",7,"Typ",0,"Gd","Attchd",1991,"Fin",2,416,"TA","TA","Y",0,40,0,0,0,0,"Gd","GdPrv","Shed",0,9,2008,"WD ","Normal",185000
527183060,120,"RL",65,5950,"Pave","Grvl","IR1","HLS","AllPub","Inside","Mod","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,1989,1989,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","Gd","GLQ",319,"Unf",0,1018,1337,"GasA","Gd","Y","SBrkr",1337,0,0,1337,1,0,2,0,2,1,"Gd",5,"Typ",1,"TA","Attchd",1989,"RFn",2,462,"TA","TA","Y",0,73,154,0,0,0,"Gd","MnPrv","Shed",0,4,2008,"WD ","Normal",188500
527212050,60,"RL",77,11198,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","1Fam","2Story",9,5,2005,2007,"Hip","CompShg","VinylSd","VinylSd","BrkFace",245,"Gd","TA","PConc","Gd","Gd","No","Unf",0,"Unf",0,1122,1122,"GasA","Ex","Y","SBrkr",1134,1370,0,2504,0,0,2,1,4,1,"Ex",11,"Typ",1,"Gd","BuiltIn",2005,"Fin",3,656,"TA","TA","Y",144,39,0,0,0,0,"Gd","MnPrv","Shed",0,6,2008,"WD ","Normal",325000
527214030,20,"RL",53,15401,"Pave","Grvl","IR1","HLS","AllPub","CulDSac","Gtl","StoneBr","Norm","Norm","1Fam","1Story",9,5,2004,2004,"Hip","CompShg","VinylSd","VinylSd","BrkFace",296,"Ex","TA","PConc","Ex","TA","Gd","GLQ",1337,"Unf",0,547,1884,"GasA","Ex","Y","SBrkr",1884,0,0,1884,1,0,2,0,2,1,"Ex",7,"Typ",1,"Gd","Attchd",2004,"Fin",3,670,"TA","TA","Y",214,76,0,0,0,0,"Gd","MnPrv","Shed",0,9,2008,"WD ","Normal",387000
527226020,20,"RL",68,31220,"Pave","Grvl","IR1","Bnk","NoSewr","FR2","Gtl","Gilbert","Feedr","Norm","1Fam","1Story",6,2,1952,1952,"Hip","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1632,1632,"GasA","TA","Y","FuseA",1474,0,0,1474,0,0,1,0,3,1,"TA",7,"Min2",2,"Gd","Attchd",1952,"Unf",2,495,"TA","TA","Y",0,0,144,0,0,0,"Gd","MnPrv","Shed",750,5,2008,"WD ","Normal",115000
527276040,20,"RL",68,47280,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story",6,5,1950,1950,"Hip","CompShg","AsbShng","AsbShng","BrkFace",44,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1488,1488,"GasA","Gd","Y","SBrkr",1488,0,0,1488,0,0,2,1,3,1,"TA",6,"Typ",1,"TA","Attchd",1950,"RFn",2,738,"TA","TA","Y",0,0,180,0,0,0,"Gd","MnPrv","Shed",0,7,2008,"WD ","Family",133000
527301245,20,"RL",63,12680,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",7,6,1988,1988,"Gable","CompShg","Plywood","Wd Sdng","BrkFace",102,"Gd","TA","CBlock","Gd","Gd","Mn","GLQ",983,"Unf",0,692,1675,"GasA","Ex","Y","SBrkr",1688,0,0,1688,1,0,2,0,2,1,"Ex",6,"Typ",1,"Ex","Attchd",1988,"RFn",2,528,"TA","TA","Y",0,48,0,0,141,0,"Gd","MnPrv","Shed",0,6,2008,"WD ","Normal",226500
527302050,20,"RL",78,12090,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,6,1981,1981,"Gable","CompShg","MetalSd","MetalSd","BrkFace",210,"TA","Gd","CBlock","Gd","TA","No","GLQ",588,"LwQ",228,606,1422,"GasA","TA","Y","SBrkr",1422,0,0,1422,0,0,2,0,3,1,"Gd",7,"Typ",1,"TA","Attchd",1981,"Fin",2,576,"TA","TA","Y",276,0,0,0,0,0,"Gd","GdPrv","Shed",0,6,2008,"WD ","Normal",175500
527302185,20,"RL",56,18559,"Pave","Grvl","IR1","Lvl","AllPub","CulDSac","Gtl","NWAmes","Norm","Norm","1Fam","1Story",7,5,1978,1978,"Hip","CompShg","Plywood","Plywood","BrkFace",383,"Gd","Gd","CBlock","Gd","TA","No","GLQ",1206,"Rec",186,656,2048,"GasA","TA","Y","SBrkr",2064,0,0,2064,1,0,2,0,3,1,"Gd",7,"Typ",2,"Fa","Attchd",1978,"Fin",2,550,"TA","TA","Y",200,0,0,0,0,0,"Gd","MnPrv","Shed",0,8,2008,"WD ","Normal",235000
527302210,20,"RL",85,14450,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",7,5,1979,1979,"Hip","CompShg","Plywood","Plywood","BrkFace",194,"Gd","TA","CBlock","Gd","Fa","No","ALQ",864,"LwQ",449,469,1782,"GasA","TA","Y","SBrkr",1782,0,0,1782,0,1,2,0,3,1,"Gd",6,"Typ",1,"TA","Attchd",1979,"Fin",2,551,"TA","TA","Y",467,0,0,0,0,0,"Gd","MnPrv","Shed",0,3,2008,"WD ","Normal",220000
527325070,60,"RL",68,12227,"Pave","Grvl","IR1","Lvl","AllPub","Corner","Gtl","NWAmes","PosN","Norm","1Fam","2Story",6,7,1977,1995,"Gable","CompShg","HdBoard","HdBoard","BrkFace",424,"TA","Gd","CBlock","Gd","Gd","No","ALQ",896,"Unf",0,434,1330,"GasA","TA","Y","SBrkr",1542,1330,0,2872,1,0,2,1,4,1,"TA",11,"Typ",1,"TA","Attchd",1977,"Fin",2,619,"TA","TA","Y",550,282,0,0,0,0,"Gd","MnPrv","Shed",0,7,2008,"WD ","Normal",272000
527326130,20,"RL",68,15611,"Pave","Grvl","IR1","Lvl","AllPub","Corner","Gtl","NWAmes","Norm","Norm","1Fam","1Story",5,6,1977,1977,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Av","ALQ",767,"LwQ",93,266,1126,"GasA","TA","Y","SBrkr",1126,0,0,1126,0,1,2,0,3,1,"Ex",6,"Typ",0,"Gd","Attchd",1977,"RFn",2,540,"TA","TA","Y",180,0,0,0,0,0,"Gd","MnPrv","Shed",0,3,2008,"WD ","Abnorml",175000
527354160,60,"RL",80,10400,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",7,6,1980,1988,"Gable","CompShg","HdBoard","HdBoard","BrkFace",280,"TA","TA","CBlock","Gd","TA","Mn","Unf",0,"Unf",0,738,738,"GasA","TA","Y","SBrkr",1277,767,0,2044,0,0,2,1,3,1,"TA",7,"Min1",1,"TA","Attchd",1980,"Unf",2,489,"TA","TA","Y",28,73,0,0,0,0,"Gd","MnPrv","Shed",0,3,2008,"WD ","Normal",185000
527358120,20,"RL",104,11361,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,5,1976,1976,"Gable","CompShg","Plywood","Plywood","BrkFace",160,"TA","TA","CBlock","Gd","TA","No","ALQ",644,"Unf",0,549,1193,"GasA","TA","Y","SBrkr",1523,0,0,1523,0,1,2,0,3,1,"TA",7,"Typ",1,"TA","Attchd",1976,"Fin",2,478,"TA","TA","Y",0,0,0,0,189,0,"Gd","MnPrv","Shed",0,5,2008,"COD","Abnorml",180000
527359030,20,"RL",80,10400,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,5,1976,1976,"Gable","CompShg","HdBoard","HdBoard","BrkFace",120,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1444,1444,"GasA","TA","Y","SBrkr",1444,0,0,1444,0,0,2,0,2,1,"TA",5,"Typ",1,"Gd","Attchd",1976,"Unf",2,473,"TA","TA","Y",0,24,0,0,0,0,"Gd","GdWo","Shed",0,4,2008,"WD ","Normal",159900
527359070,60,"RL",80,10480,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",7,6,1976,1976,"Hip","CompShg","Plywood","Plywood","BrkFace",660,"TA","TA","CBlock","TA","TA","No","ALQ",403,"Unf",0,400,803,"GasA","TA","Y","SBrkr",1098,866,0,1964,0,0,2,1,4,1,"TA",8,"Typ",1,"Gd","Attchd",1976,"RFn",2,483,"TA","TA","Y",0,69,0,0,0,0,"Gd","MnPrv","Shed",0,9,2008,"WD ","Normal",205000
527378020,20,"RL",80,10000,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",5,6,1973,2000,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","No","BLQ",1084,"Unf",0,92,1176,"GasA","Gd","Y","SBrkr",1178,0,0,1178,0,1,1,1,3,1,"Gd",5,"Typ",1,"Fa","Attchd",1973,"Unf",2,439,"TA","TA","Y",224,0,0,0,0,0,"Gd","MnPrv","Shed",0,11,2008,"WD ","Normal",157000
